An Acceptable Time,Madeleine L'Engle,Juvenile Fiction,3.82,15906,1990
Drawing Blood,Poppy Z. Brite,Fiction,4.03,8674,1994
The Blue Knight,Joseph Wambaugh,Los Angeles (Calif.),3.88,1262,1993
Gai-Jin,James Clavell,Fiction,3.86,10305,1994
Drop Shot,Harlan Coben,Fiction,3.93,19585,1996
The Fiery Cross,Diana Gabaldon,Fiction,4.27,120981,2005
Purple Cane Road,James Lee Burke,Fiction,4.15,5304,2001
Number the Stars,Lois Lowry,Juvenile Fiction,4.13,379669,1989
Many Waters,Madeleine L'Engle,Juvenile Fiction,3.99,515,1998
Demon in My View,Amelia Atwater-Rhodes,Juvenile Fiction,4.04,10803,2001
The Cricket in Times Square,George Selden,Juvenile Fiction,4.02,54174,1999
Skellig,David Almond,Juvenile Fiction,3.79,16388,2001
The Cay,Theodore Taylor,Juvenile Fiction,3.75,28138,2003
Flags Of Our Fathers,James Bradley,Juvenile Fiction,4.17,235,2006
For All Time,Caroline B. Cooney,Juvenile Fiction,3.91,1584,2003
How Angel Peterson Got His Name,Gary Paulsen,Juvenile Nonfiction,3.93,1139,2004
Shattered Mirror,Amelia Atwater-Rhodes,Juvenile Fiction,4.03,9290,2003
The Testament,John Grisham,Fiction,3.85,85975,2000
The Smoke Jumper,Nicholas Evans,Fiction,4.06,28164,2002
Gone for Good,Harlan Coben,Fiction,4.11,33601,2002
The Coalwood Way,Homer H. Hickam,Biography & Autobiography,4.13,1146,2001
Midnight Predator,Amelia Atwater-Rhodes,Juvenile Fiction,4.02,7939,2003
The Subtle Knife,Philip Pullman,Juvenile Fiction,4.12,4587,2003
The Amber Spyglass,Philip Pullman,Juvenile Fiction,4.09,219303,2003
Quiver,Stephanie Spinner,Juvenile Fiction,3.51,823,2005
His Dark Materials,Philip Pullman,Fiction,4.26,102687,2003
Slightly Wicked,Mary Balogh,Fiction,4,8070,2003
The Rule of Four,Ian Caldwell;Dustin Thomason,Fiction,3.22,24001,2005
Shopaholic Ties the Knot,Sophie Kinsella,Fiction,3.77,93132,2004
Outlander,Diana Gabaldon,Fiction,4.22,627194,2005
The Gilded Web,Mary Balogh,Fiction,3.58,2562,2006
Blessings,Belva Plain,Fiction,3.91,2511,2008
18 Best Stories,Edgar Allan Poe,Fiction,4.02,395,1965
My Name is Aram,William Saroyan,Fiction,4.15,975,1966
The Turn of the Screw and Daisy Miller,Henry James,Popular literature,3.62,940,1983
About the B'nai Bagels,,Juvenile Fiction,3.56,296,1985
Anastasia on Her Own,Lois Lowry,Juvenile Fiction,3.89,1498,1985
Escape from Fire Mountain,Gary Paulsen,Juvenile Fiction,3.7,112,1995
The Children on the Top Floor,Noel Streatfeild,Television,3.78,143,1985
Make Four Million Dollars by Next Thursday!,Stephen Manes,Juvenile Fiction,3.7,77,1996
See You Around Sam!,Lois Lowry,Juvenile Fiction,3.68,235,1998
Stay!,Lois Lowry,Juvenile Fiction,3.92,188,1999
Summer of the Monkeys,Wilson Rawls,Juvenile Fiction,4.03,10711,1998
Stargirl,Jerry Spinelli,Juvenile Fiction,3.76,1917,2004
Harriet Spies Again,Helen Ericson;Louise Fitzhugh,Juvenile Fiction,3.83,1316,2003
The Boys Start the War,Phyllis Reynolds Naylor,Juvenile Fiction,4.02,1511,2002
Vincent Van Gogh,Jan Greenberg;Sandra Jane Jordan,Juvenile Nonfiction,3.95,209,2003
The Orange Trees of Versailles,Annie Pietri,Juvenile Fiction,3.77,174,2005
Tucket's Travels,Gary Paulsen,Juvenile Fiction,4.43,538,2003
The Silent Boy,Lois Lowry,Juvenile Fiction,3.72,4933,2005
The Pizza Monster,Marjorie Weinman Sharmat;Mitchell Sharmat,Juvenile Fiction,3.55,56,2005
The Sly Spy,Marjorie Weinman Sharmat,Juvenile Fiction,3.79,53,2005
The Green Toenails Gang,Marjorie Weinman Sharmat,Juvenile Fiction,3.74,41,2005
Hoot,Carl Hiaasen,Bullying,3.82,83557,2006
War Comes to Willy Freeman,James Lincoln Collier,Juvenile Fiction,3.6,253,1987
A Wrinkle in Time,Madeleine L'Engle,Juvenile Fiction,4.01,665242,1973
Masks of the Illuminati,Robert Anton Wilson,Fiction,4,200,1990
I'm Good Enough I'm Smart Enough and Doggone It People Like Me!,Al Franken;Stuart Smalley,Humor,3.8,352,1992
Your Eight Year Old,Louise Bates Ames;Carol Chase Haber,Family & Relationships,3.88,177,1990
Charlotte sometimes,Penelope Farmer;Eleanor Cameron,Fiction,4.09,34,1987
Roald Dahl's James and the giant peach,Roald Dahl,Drama,4.04,8,1990
Beowulf,Robert Nye,Fiction,3.49,1615,1982
A Ring of Endless Light,Madeleine L'Engle,Death,4.15,16513,1995
A House Like a Lotus,Madeleine L'Engle,Adolescence,3.76,3882,1985
Thursday's Children,Rumer Godden,Juvenile Fiction,4.27,338,1987
Starplex,Robert J. Sawyer,Fiction,3.83,1267,1996
Tramp Royale,Robert Anson Heinlein,Biography & Autobiography,3.7,680,1996
The Hero and the Crown,Robin McKinley,Fiction,4.21,70,1998
Rose Daughter,Robin McKinley,Juvenile Fiction,3.77,16756,1998
Riddle-master,Patricia A. McKillip,Fiction,4.22,9117,1999
The Mirror of Merlin,T. A. Barron,Fiction,4.06,6682,2002
The Lost Years of Merlin,T. A. Barron,Fiction,3.98,12114,2002
Neuromancer,William Gibson,Fiction,3.89,1617,2004
Conqueror's Moon,Julian May,Fiction,3.33,515,2005
Rocket Ship Galileo,Robert Anson Heinlein,Fiction,3.71,6199,2004
Deerskin,Robin McKinley,Fiction,3.89,17073,2005
Camouflage,Joe W. Haldeman,Fiction,3.63,4836,2005
Dragon's Treasure,Elizabeth A. Lynn,Fiction,3.53,165,2005
The Rosetta Codex,Richard Paul Russo,Fiction,3.23,21,2005
Old Twentieth,Joe Haldeman,Fiction,3.53,1138,2006
Count Zero,William Gibson,Fiction,4.01,36066,2006
The God in the Moon,Richard A. Knaak,Fiction,3.72,57,2006
Harrowing the Dragon,Patricia A. McKillip,Fiction,3.94,1567,2006
The Eye of Charon,Richard A. Knaak,Fiction,3.88,41,2006
Cygnet,Patricia A. McKillip,Fiction,4.08,535,2007
Magic Bites,Ilona Andrews,Fiction,4.07,82231,2007
The Castle of the Silver Wheel,Teresa Edgerton,Fiction,3.99,86,1993
Chapterhouse: Dune,Frank Herbert,Fiction,3.9,38651,1987
Betcha Can't Read Just One,Alan Dean Foster,Fiction,3.88,49,1993
Hard Sell,Piers Anthony,Fiction,3.39,694,1993
Killobyte,Piers Anthony,Fiction,3.55,1527,1994
Madouc,Jack Vance,Fiction,4.15,1766,1991
The Moon in Hiding,Teresa Edgerton,Fiction,4,160,1989
The 97th Step,Steve Perry,Fiction,4.22,734,1989
The Omega Cage,Steve Perry;Michael Reaves,Fiction,3.77,520,1988
The Once and Future King,Terence Hanbury White,Fiction,4.08,82205,1987
Robot Adept,Piers Anthony,Fiction,3.78,6092,1989
To Sail Beyond the Sunset,Robert A. Heinlein,Fiction,3.87,10140,1988
Vision of Tarot,Piers Anthony,Fiction,3.46,1472,1987
Anesthesiology Review,Ronald J. Faust;Roy F. Cucchiara,Medical,3.64,11,2002
Cast a Yellow Shadow,Ross Thomas,Fiction,3.95,192,1967
Heat,William Goldman,Fiction,3.38,236,1986
Nothing Lasts Forever,Sidney Sheldon,Fiction,3.83,25396,1995
Carrion Comfort,Dan Simmons,Fiction,3.9,15056,1990
Summer of Night,Dan Simmons,Fiction,4.02,15327,1992
Back Bay,William Martin,Fiction,3.91,1557,1992
Bare Bones,Stephen King;Tim Underwood,Fiction,4.16,3050,1989
Kushiel's Justice,Jacqueline Carey,Fiction,4.25,15531,2007
The Celestine Prophecy,James Redfield,Fiction,3.63,1280,1994
Martin Luther King Jr,Martin Luther Jr King,African Americans,,,1998
Ten Things I Wish I'd Known - Before I Went Out into the Real World,Maria Shriver,Self-Help,3.69,980,2000
The Collectors,David Baldacci,Fiction,4.02,32713,2006
The Book of the Dead,Douglas J. Preston;Lincoln Child,Fiction,4.14,25505,2006
The Everyday Life Bible,Joyce Meyer,Bibles,4.7,1715,2006
The Serial Killers Club,Jeff Povey,Fiction,3.21,105,2006
I Like You,Amy Sedaris,Cooking,3.87,36756,2006
The Red Gloves Collection,Karen Kingsbury,Fiction,4.48,689,2006
The Coming Economic Collapse,Stephen Leeb;Glen Strathy,Business & Economics,3.39,207,2006
Where There's Smoke,Sandra Brown,Fiction,3.96,5683,1994
Season of the Machete,James Patterson,Fiction,3.24,5401,1995
Assumed Identity,David Morrell,Fiction,3.78,1091,1994
Charade,Sandra Brown,Fiction,3.93,5856,1995
Night Train to Memphis,Elizabeth Peters,Fiction,4.06,3788,1995
Exclusive,Sandra Brown,Fiction,3.96,5660,1997
The Laws of Our Fathers,Scott Turow,Fiction,3.75,3559,1997
The Neutronium Alchemist,Peter F. Hamilton,Fiction,4.33,3230,1997
Fat Tuesday,Sandra Brown,Fiction,3.84,8024,1998
Message in a Bottle,Nicholas Sparks,Fiction,3.96,2714,1999
Death of a Gossip,M. C. Beaton,Fiction,3.72,9244,1999
Tell Me Your Dreams,Sidney Sheldon,Fiction,3.95,38078,1999
Death of an Addict,M. C. Beaton,Fiction,3.8,2840,2001
The Wild Swans,Peg Kerr,Fiction,3.66,336,2001
Personal Injuries,Scott Turow,Fiction,3.85,5039,2000
Saving Faith,David Baldacci,Fiction,3.86,14862,2000
A Highland Christmas,M. C. Beaton,Fiction,3.86,3455,2002
The Sky Is Falling,Sidney Sheldon,Fiction,3.56,16782,2001
Suzanne's Diary for Nicholas,James Patterson,Fiction,4.16,128191,2003
Up Country,Nelson DeMille,Fiction,4.02,14167,2003
Reversible Errors,Scott Turow,Fiction,3.84,4943,2003
Still Life with Crows,Douglas Preston;Lincoln Child,Fiction,4.19,25211,2004
Words of Silk,Sandra Brown,Fiction,3.55,2600,2005
3rd Degree,James Patterson;Andrew Gross,Fiction,4.01,60777,2005
Kitty and the Midnight Hour,Carrie Vaughn,Fiction,3.66,26939,2005
Love Beyond Reason,Sandra Brown,Fiction,3.64,1764,2005
The White Wolf's Son,Michael Moorcock,Fiction,3.86,272,2006
The Angel Experiment,James Patterson,Fiction,4.08,184133,2006
Best Science Fiction Stories of Clifford D. Simak,Clifford D. Simak,Science fiction American,3.94,62,1972
Curries Without Worries,Sudha Koul,Cooking,3.98,35,1996
One L,Scott Turow,Law,3.66,5872,1988
When the Wind Blows,James Patterson,Fiction,3.92,41994,2000
The Autobiography of Martin Luther King Jr.,Clayborne Carson,Biography & Autobiography,4.34,13079,2001
Hope is the Thing with Feathers,Christopher Cokinos,Nature,4.21,294,2001
Cane River,Lalita Tademy,Fiction,4.05,41627,2002
Plum Island,Nelson DeMille,Fiction,4.04,34296,2002
Gloriana,Michael Moorcock,Fiction,3.64,1699,2004
The War of Art,Steven Pressfield,Self-Help,4.02,46883,2003
The Daily Show with Jon Stewart Presents America (The Book) Teacher's Edition,Jon Stewart;The Writers of The Daily Show,Humor,4.02,1819,2006
Feynman's Rainbow,Leonard Mlodinow,Science,4,2635,2004
Three Weeks with My Brother,Nicholas Sparks;Micah Sparks,Biography & Autobiography,4.02,35997,2006
Sister Freaks,Rebecca St. James,Religion,4.11,485,2005
Strip Tease,Carl Hiaasen,Fiction,3.84,12108,2005
The Guardian,Nicholas Sparks,Fiction,4.15,144654,2005
True Believer,Nicholas Sparks,Fiction,3.8,66639,2006
1st to Die,James Patterson,Fiction,4.07,259028,2005
Fear and Loathing,Hunter S. Thompson,Biography & Autobiography,4.11,16591,2006
The Black Dahlia,James Ellroy,Fiction,3.75,68551,2006
Robert Ludlum's (TM) The Arctic Event,Robert Ludlum;James H. Cobb,Fiction,4.01,4299,2007
The Closers,Michael Connelly,Fiction,4.12,28571,2006
The Haunted Bridge,Carolyn Keene,Juvenile Fiction,3.92,7364,1972
Anne of Avonlea,Lucy Maud Montgomery,Juvenile Fiction,4.22,79,1990
The Mysteries of Sherlock Holmes,Sir Arthur Conan Doyle,Juvenile Fiction,4.18,120,1996
Nancy Drew Starter Set,Carolyn Keene,Juvenile Fiction,4.25,2579,1998
Lara's Leap of Faith,Alexandra Moss,Juvenile Fiction,4.06,151,2005
Who Was John F. Kennedy?,Yona Zeldis McDonough;Jill Weber,Juvenile Nonfiction,4.19,598,2004
Isabelle's Perfect Performance,Alexandra Moss,Juvenile Fiction,4.05,124,2005
Boys Or Ballet?,Alexandra Moss,Juvenile Fiction,3.86,93,2006
Who Was Anne Frank?,Ann Abramson,Juvenile Nonfiction,4.26,1763,2007
In the Beginning,Chaim Potok,Fiction,4.08,2168,1997
The Gift of Asher Lev,Chaim Potok,Fiction,4.15,6071,1997
Wartime Lies,Louis Begley,Fiction,3.7,503,1997
Naked Came the Manatee,Carl Hiaasen;Dave Barry;Elmore Leonard,Fiction,3.49,2253,1998
Murder in Foggy Bottom,Margaret Truman,Fiction,3.7,657,2002
Your Oasis on Flame Lake,Lorna Landvik,Fiction,3.59,2140,1998
The Bride Finder,Susan Carroll,Fiction,3.81,1215,1999
A Thread of Grace,Mary Doria Russell,Fiction,4.02,11450,2005
Children of God,Mary Doria Russell,Fiction,4.06,14493,1999
Catching Alice,Clare Naylor,Fiction,3.35,916,2000
A Pirate Looks at Fifty,Jimmy Buffett,Biography & Autobiography,3.83,2927,2000
Midnight Voices,John Saul,Fiction,3.75,2696,2003
Murder at Ford's Theatre,Margaret Truman,Fiction,3.72,592,2003
The Changeling,Philippa Carr,Fiction,3.99,341,1990
Lost Boy Lost Girl,Peter Straub,Fiction,3.48,3940,2004
Iberia,James Albert Michener,Literary Criticism,3.7,2067,1968
The Bridge at Andau,James A. Michener,Fiction,3.94,1076,1985
Drifters,James A. Michener,Fiction,4.04,6037,1986
Journey,James A. Michener,Fiction,3.8,1507,1994
Driving Force,Dick Francis,Fiction,3.96,2548,1993
Darker Than Amber,John D. MacDonald,Fiction,4.04,2544,1996
Asylum,John Saul,Fiction,4.1,908,1997
Centennial,James A. Michener,,4.23,94,1994
Ice Castles,Leonore Fleischer,Blind,3.87,161,1983
Winter of Magic's Return,Pamela F. Service,Fantasy.,4.25,227,1986
Indian Givers,J. McIver Weatherford,History,4.12,1668,1990
The Dragon Doesn't Live Here Anymore,Alan Cohen,Body Mind & Spirit,4.27,165,1993
The All-true Travels and Adventures of Lidie Newton,Jane Smiley,Fiction,3.57,2080,1998
And I Don't Want to Live this Life,Deborah Spungen,Biography & Autobiography,4.09,4595,1996
Davita's Harp,Chaim Potok,Fiction,3.98,4869,1996
The Tin Can Tree,Anne Tyler,Fiction,3.6,2325,1996
Rabbit at Rest,John Updike,Fiction,3.97,13038,1996
The Shining,Stephen King,Boys,4.21,911271,1977
The Dark Half,Stephen King,English fiction,3.76,105027,1990
Nightmares and Dreamscapes,Stephen King,English fiction,3.93,61981,1994
Capitalism the Unknown Ideal,Ayn Rand;Clarence Belden Randall,Capitalism,3.87,3426,1952
'Salem's Lot,Stephen King,Fiction,4.01,399,1976
The Dead Zone,Stephen King,Fiction,3.92,145883,1980
Fools Die,Mario Puzo,Fiction,3.71,5017,1979
I Never Promised You a Rose Garden,Joanne Greenberg,Mental illness,3.86,23725,1989
The Gunslinger,Stephen King,Fiction,3.96,1826,1982
Cujo,Stephen King,Fiction,3.7,2575,1982
For the New Intellectual,Ayn Rand,Literary Collections,3.68,2674,1961
The Virtue of Selfishness,Ayn Rand;Nathaniel Branden,Philosophy,3.5,11122,1964
The Eyes of the Dragon,Stephen King,Fiction,3.93,2849,1988
Skeleton Crew,Stephen King,Fiction,3.95,1857,1986
It,Stephen King,Fiction,4.23,293877,1990
Night Shift,Stephen King,Fiction,3.99,1273,1978
The Waste Lands,Stephen King,Fiction,4.24,983,1993
The Langoliers,Stephen King,Horror tales,3.92,262,1995
Matters of Choice,Noah Gordon,Fiction,3.37,2548,1997
The Bone Collector,Jeffery Deaver,Fiction,4.19,132188,1998
Thinner,Stephen King;Richard Bachman,Allegories,3.7,147510,1985
Ritual Sins,Anne Stuart,Fiction,3.69,664,1997
Wizard and Glass,,Fiction,4.25,864,1998
The Running Man,Stephen King;Richard Bachman,Fiction,3.86,79294,1999
Devil's Embrace,Catherine Coulter,Fiction,3.8,3319,2000
The Stranger Beside Me,Ann Rule,True Crime,4.14,47930,2001
Trauma,Graham Masterton,Fiction,3.54,333,2002
Dead Sleep,Greg Iles,Fiction,4.04,7844,2002
Blessings from the Other Side,Sylvia Browne;Lindsay Harrison,Body Mind & Spirit,3.95,38,2002
The pillars of the earth,Ken Follett,Fiction,4.31,530446,2002
The Love You Make,Peter Brown;Steven S. Gaines,Biography & Autobiography,4.09,2438,1983
Trapped,Greg Iles,Fiction,3.99,313,2002
Jackdaws,Ken Follett,Fiction,3.95,352,2002
The Oath,John Lescroart,Fiction,4.02,2681,2003
The Key to Rebecca,Ken Follett,Fiction,3.88,18661,2003
Black Like Me,John Howard Griffin,Biography & Autobiography,4.13,52092,1996
The Man from St. Petersburg,Ken Follett,Fiction,3.87,15320,2003
Codebreakers' Victory,Hervie Haufler,History,4.15,39,2003
No Second Chance,Harlan Coben,Fiction,4.07,21141,2004
A Case of Need,Michael Crichton,Fiction,3.7,15655,2003
The Gunslinger,,Fiction,3.96,5740,2003
The Drawing of the Three,Stephen King,Fiction,4.23,163647,2003
A Whole Lotta Love,Donna Hill;Brenda Jackson;Monica Jackson;Francis Ray,Fiction,4.46,646,2004
Night Over Water,Ken Follett,FICTION,3.81,13965,2004
Monkeewrench,P. J. Tracy,Fiction,4.12,7696,2004
On Wings of Eagles,Ken Follett,History,3.93,7462,2004
The Agony and the Ecstasy,Irving Stone,Fiction,4.07,903,1961
The Innocent,Harlan Coben,Fiction,3.96,20470,2006
Dispatch,Bentley Little,Fiction,3.61,1259,2005
Dark Lover,J. R. Ward,Fiction,4.2,250693,2005
The Godfather,Mario Puzo,Fiction,4.37,177,2005
Black Sunday,Thomas Harris,Fiction,3.6,6784,2005
Bitter is the New Black,Jen Lancaster,Biography & Autobiography,3.9,43933,2006
A Certain Justice,John T. Lescroart,Fiction,4,2921,2006
Lover Eternal,J. R. Ward,Fiction,4.35,152091,2006
Promise Me,Harlan Coben,Fiction,3.98,20365,2007
Lover Awakened,J. R. Ward,Fiction,4.45,141779,2006
Belle Ruin,Martha Grimes,Fiction,3.51,1125,2006
What Angels Fear,C. S. Harris,Fiction,3.89,9606,2006
The Last Templar,Raymond Khoury,Fiction,3.6,36519,2006
The Old Wine Shades,Martha Grimes,Fiction,3.61,2566,2007
Bright Lights Big Ass,Jen Lancaster,Biography & Autobiography,4.06,28477,2007
Angel Christmas,Topaz;Mary Balogh;Emma Merritt;Marilyn Campbell;Patricia Rice;Carole Nelson Douglas,Fiction,3.56,70,1995
Shadow Lover,Anne Stuart,Fiction,3.8,1105,1999
The Medusa Stone,Jack Du Brul,Fiction,4.09,1312,2000
Pandora's Curse,Jack Du Brul,Fiction,4.17,1541,2001
River of Ruin,Jack Du Brul,Fiction,4.19,1162,2002
Deep Fire Rising,Jack Du Brul,Fiction,4.17,1021,2003
Jerusalem Inn,Martha Grimes,Fiction,3.96,3429,2004
Vulcan's Forge,Jack Du Brul,Fiction,3.99,3296,2005
Charon's Landing,Jack Du Brul,Fiction,4.07,1069,2006
Lover Revealed,J. R. Ward;Jessica Bird Ward,Fiction,4.3,104180,2007
Robot Visions,Isaac Asimov,Fiction,4.22,7425,1991
Dealing in Futures,Joe Haldeman,Fiction,3.72,185,1993
Bored of the Rings,Henry Beard;Harvard Lampoon;Douglas C. Kenney,Fiction,3.12,4325,1993
The Innkeeper's Song,Peter S. Beagle,Fiction,3.89,1979,1993
The Forest House,Marion Zimmer Bradley,Fiction,3.86,14898,1995
Not of Woman Born,Constance Ash;Robert A. Silverberg,Fiction,3.8,59,1999
The River's Gift,Mercedes Lackey,Fiction,3.88,1029,1999
Thin Air,Rachel Caine,Fiction,3.96,5824,2007
Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson;Vladimir Vladimirovich Nabokov,Fiction,3.8,434,1987
Les Miserables a New Unabridged Translation,Victor Hugo,Fiction,4.16,559595,1987
Arrowsmith,Sinclair Lewis,Fiction,3.81,5741,1998
The Call of the Wild and Selected Stories,Jack London,Fiction,3.83,53,1998
The Odyssey,Homer,Fiction,3.75,252,1999
Beowulf,Burton Raffel,Fiction,3.43,2735,1999
Great Dialogues of Plato,Plato,Philosophy,4.16,1891,1999
The Hunchback of Notre-Dame,Victor Hugo;Walter J. Cobb,Fiction,3.99,136349,2001
Paradise Lost and Paradise Regained,John Milton,Poetry,4.08,320,2001
The Hound of the Baskervilles,Arthur Conan Doyle,Fiction,4.1,178632,2001
Madame Bovary,Gustave Flaubert;Mildred Marmur,Fiction,3.66,468,2001
Ten Great Works of Philosophy,Robert Paul Wolff,Fiction,3.82,85,2002
The Invisible Man,Herbert George Wells,Fiction,3.63,101659,2002
The Time Machine,Herbert George Wells,Fiction,3.88,320900,2002
The Adventures of Tom Sawyer And Adventures of Huckleberry Finn,Mark Twain,Fiction,4.08,32742,2002
The Death of Ivan Ilych and Other Stories,graf Leo Tolstoy,Fiction,4.1,7123,2003
Anne of Green Gables,Lucy Maud Montgomery,Fiction,4.24,583568,2003
Grade 4 Common Core Exemplar Collection,,English language,4.13,1709,
The Origin of Species,Charles Darwin,Fiction,3.99,760,2003
Wuthering Heights,Emily Bronte;Emily Brontë,Fiction,3.84,1894,2004
The Travels of Marco Polo,Marco Polo;Milton Rugoff;Howard Mittelmark,Biography & Autobiography,3.59,64,2004
Around the World in Eighty Days,Jules Verne,Fiction,3.92,148,2005
David Copperfield,Charles Dickens,Fiction,3.98,352,2006
Pygmalion,Bernard Shaw;Alan Jay Lerner,Fiction,4.25,14709,1980
A Portrait of the Artist as a Young Man,James Joyce,Fiction,3.61,417,2006
Chekhov the Major Plays,Anton Pavlovich Chekhov,Drama,4.18,94,2006
The Autobiography of Andrew Carnegie and the Gospel of Wealth,Andrew Carnegie,Biography & Autobiography,4,346,2006
Howards End,Edward Morgan Forster,Fiction,3.96,101,2007
Four Plays,Aristophanes,Drama,4.06,5986,1984
The Oedipus Plays of Sophocles,Sophocles;Paul Roche,Drama,3.97,529,1996
