254080,World War III: Black Gold,9/27/2013,Single-player;Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;Steam Cloud;Includes level editor,Strategy,Strategy;RTS;War,247,196
254200,FortressCraft Evolved!,11/9/2015,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;VR Support;Steam Workshop;Partial Controller Support;Stats;Steam Leaderboards;Includes level editor,Adventure;Casual;Indie;RPG;Simulation;Strategy,Sandbox;Crafting;Building,1775,622
254300,Dofus,11/15/2016,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;In-App Purchases,Adventure;Massively Multiplayer;RPG;Strategy,Massively Multiplayer;Strategy;RPG,264,102
254320,Duskers,5/18/2016,Single-player,Indie;Strategy,Strategy;Sci-fi;Indie,946,122
254440,Pool Nation,10/18/2013,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards,Casual;Indie;Simulation;Sports;Strategy,Sports;Simulation;Pool,2295,253
254460,Obscure,3/10/2014,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure,Horror;Survival Horror;Action,685,55
254480,Obscure II (Obscure: The Aftermath),3/10/2014,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure,Horror;Action;Survival Horror,263,66
254590,Theme Park Studio,12/2/2016,Single-player,Indie;Simulation,Simulation;Indie;Sandbox,222,244
254700,resident evil 4 / biohazard 4,2/27/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Steam Leaderboards,Action;Adventure,Inventory Management;Survival Horror;Action,11260,2172
254820,Ground Control Anthology,7/8/2015,Single-player;Multi-player;Co-op,Strategy,Strategy;RTS;Sci-fi,57,10
254840,Ground Control II: Operation Exodus,7/8/2015,Single-player;Multi-player;Co-op,Strategy,Strategy;RTS;Sci-fi,99,18
254860,Lords of the Realm III,12/3/2015,Single-player,Simulation;Strategy,Strategy;Simulation;RTS,8,13
254880,MoonBase Commander,2/6/2014,Single-player;Multi-player;Steam Trading Cards,Strategy,Strategy;Turn-Based Strategy;Sci-fi,101,10
254920,Lords of the Realm,12/3/2015,Single-player,Strategy,Strategy;Classic,27,7
254960,Silent Storm Gold Edition,10/2/2013,Single-player,Action;RPG;Strategy,Strategy;Turn-Based Tactics;RPG,572,65
255070,Abyss Odyssey,7/15/2014,Single-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Action;Platformer;Indie,1349,816
255220,GRID Autosport,6/26/2014,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards,Racing;Sports,Racing;Sports;Simulation,4969,1610
255260,Pro Cycling Manager 2014,6/19/2014,Single-player;Multi-player,Simulation,Simulation;Sports;Cycling,158,82
255280,1954 Alcatraz,3/11/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Point & Click;Indie,695,259
255300,Journey of a Roach,11/4/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Point & Click;Indie,1022,142
255320,Edna & Harvey: The Breakout,10/25/2013,Steam Achievements;Steam Trading Cards;Steam Cloud;Commentary available,Adventure;Indie,Point & Click;Adventure;Indie,767,162
255340,Escape Goat 2,3/24/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Action;Casual;Indie,Indie;Platformer;Puzzle,300,9
255370,KickBeat Steam Edition,1/20/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Music;Action;Indie,474,251
255390,Max: The Curse of Brotherhood,5/21/2014,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure,Adventure;Platformer;Puzzle,968,53
255420,Magic 2015 - Duels of the Planeswalkers,7/16/2014,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats,Strategy,Card Game;Strategy;Trading Card Game,1768,2225
255710,Cities: Skylines,3/10/2015,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor,Simulation;Strategy,City Builder;Simulation;Building,67553,6005
255870,PixelJunk™ Shooter,11/11/2013,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;Local Co-Op;2D,437,47
255940,The 11th Hour,10/18/2013,Single-player,Adventure,Adventure;Point & Click;Horror,63,74
255960,Bad Mojo Redux,7/3/2014,Single-player,Adventure;Simulation,Adventure;Simulation;FMV,77,13
256010,Jagged Alliance Flashback,10/21/2014,Single-player;Steam Trading Cards;Steam Workshop;Includes level editor,Indie;RPG;Strategy,Strategy;Turn-Based;RPG,316,374
256030,Shadows: Heretic Kingdoms,11/20/2014,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats,Indie;RPG,RPG;Hack and Slash;Story Rich,227,135
256070,Truck Racer,10/18/2013,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Racing,Racing;Action,127,45
256190,Enemy Front,6/10/2014,Single-player;Multi-player;Steam Achievements;Partial Controller Support,Action,Action;FPS;World War II,2213,1307
256290,Child of Light,4/29/2014,Single-player;Shared/Split Screen;Partial Controller Support,RPG,RPG;Fantasy;Great Soundtrack,9980,747
256330,WRC 4 FIA World Rally Championship,10/25/2013,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud,Racing,Racing;Simulation;Offroad,557,315
256370,MXGP - The Official Motocross Videogame,3/28/2014,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud,Racing;Simulation;Sports,Racing;Sports;Simulation,647,183
256390,MotoGP™14,6/20/2014,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud,Racing;Simulation;Sports,Racing;Simulation;Sports,202,217
256460,Cosmic Star Heroine,4/11/2017,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;RPG,RPG;Indie;Sci-fi,383,42
257030,Project Nimbus,9/26/2017,Single-player;Steam Trading Cards;Partial Controller Support,Action;Indie,Mechs;Action;Indie,888,127
257050,Darkout,12/4/2013,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Indie,Sandbox;Indie;Crafting,409,388
257120,Not The Robots,12/12/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Strategy,Stealth;Indie;Strategy,428,108
257170,Rebuild 3: Gangs of Deadsville,5/29/2015,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Indie;Simulation;Strategy,Strategy;Zombies;Simulation,928,163
257220,Secret Files: Sam Peters,10/18/2013,Single-player,Adventure,Adventure;Point & Click;Female Protagonist,77,39
257260,Inherit the Earth: Quest for the Orb,11/26/2014,Single-player,Adventure;Casual,Adventure;Casual;Point & Click,61,4
257350,Baldur's Gate II: Enhanced Edition,11/15/2013,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud,RPG;Strategy,RPG;Classic;Fantasy,2600,423
257510,The Talos Principle,12/11/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Action;Adventure;Indie,Puzzle;First-Person;Sci-fi,17237,785
257630,Blast Em!,1/22/2014,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie,Action;Indie;Shoot 'Em Up,134,152
257670,Elder Sign: Omens,11/27/2013,Single-player;Steam Trading Cards,Casual;Indie;Strategy,Board Game;Lovecraftian;Strategy,190,54
257690,J.U.L.I.A.: Among the Stars,9/12/2014,Single-player;Steam Achievements;Steam Trading Cards;Captions available,Adventure;Indie,Adventure;Indie;Point & Click,609,102
257710,Max Gentlemen,8/21/2014,Single-player;Cross-Platform Multiplayer;Full controller support,Casual;Free to Play;Indie,Free to Play;Indie;Casual,805,117
257730,Infinity Wars: Animated Trading Card Game,9/5/2014,Single-player;Multi-player;Online Multi-Player;MMO;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Indie;Massively Multiplayer;Strategy,Free to Play;Trading Card Game;Card Game,2619,690
257750,Bloody Trapland,11/18/2013,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Stats;Includes level editor,Action;Adventure;Casual;Indie,Platformer;Co-op;Indie,2489,497
257770,Signal Ops,11/18/2013,Single-player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Strategy,Strategy;Indie;Action,49,34
257790,Riptide GP2,3/7/2014,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie;Racing;Simulation;Sports,Racing;Sports;Action,337,46
257830,Violett Remastered,12/13/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Point & Click,447,259
257850,Hyper Light Drifter,3/31/2016,Single-player;Local Multi-Player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;Indie;RPG,Pixel Graphics;Great Soundtrack;Atmospheric,11027,721
257870,Eschalon: Book III,2/14/2014,Single-player,Adventure;Indie;RPG,RPG;Indie;Adventure,44,14
257970,Loren The Amazon Princess,1/15/2014,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie;RPG,Visual Novel;RPG;Indie,388,92
257990,Oozi: Earth Adventure,12/5/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Casual;Indie,Indie;Casual;Platformer,574,99
258010,Ring Runner: Flight of the Sages,11/19/2013,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Steam Leaderboards,Action;Indie;RPG,Action;RPG;Indie,593,112
258050,Survivor Squad,1/21/2015,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Action;Indie;Strategy,Strategy;Indie;Zombies,536,268
258070,Probability 0,6/12/2014,Single-player,Action;Indie,Indie;Action;Platformer,40,11
258090,99 Spirits,11/12/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Adventure;Indie;RPG,RPG;Anime;Indie,214,147
258180,Deus Ex: The Fall,3/17/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;RPG,Cyberpunk;RPG;Action,990,2101
258200,Talisman: Prologue,10/14/2013,Single-player;Steam Trading Cards,Indie;RPG;Strategy,Strategy;Indie;Board Game,187,143
258220,Blood Knights,11/13/2013,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action;RPG,Action;RPG;Vampire,437,277
258520,The Vanishing of Ethan Carter,9/25/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Mystery;Detective;Atmospheric,6917,849
258590,Adventure Time: Finn and Jake's Epic Quest,4/11/2014,Single-player;Steam Achievements;Full controller support,Action;Adventure,Adventure;Action;Cartoon,318,107
258760,Scania Truck Driving Simulator,2/27/2014,Single-player;Partial Controller Support,Indie;Simulation,Simulation;Driving;Indie,830,253
258880,Professional Farmer 2014,11/27/2013,Single-player;Partial Controller Support,Simulation,Simulation;Agriculture;Action,264,320
258890,Type:Rider,11/6/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie,Indie;Platformer;Casual,1123,281
258910,Citizens of Earth,1/20/2015,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;Comedy;Turn-Based,241,69
258950,Montague's Mount,11/19/2013,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud,Adventure;Indie,Indie;Adventure;Walking Simulator,241,168
258970,Gauntlet™ Slayer Edition,9/23/2014,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;RPG,Co-op;Dungeon Crawler;Action,4997,1407
259020,Dragon's Prophet,9/18/2013,MMO,Action;Free to Play;Massively Multiplayer;RPG,Free to Play;Dragons;Massively Multiplayer,594,267
259060,Dominions 4: Thrones of Ascension,12/5/2013,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer,Indie;Strategy,Strategy;Turn-Based Strategy;Indie,1208,113
259080,Just Cause 2: Multiplayer Mod,12/16/2013,Single-player;Multi-player;Steam Achievements;Partial Controller Support,Action;Adventure,Open World;Multiplayer;Action,12261,1099
259130,Wasteland 1 - The Original Classic,11/13/2013,Single-player;Steam Cloud,Adventure;Indie;RPG;Strategy,RPG;Post-apocalyptic;Classic,243,65
259170,Alone in the Dark,10/29/2013,Single-player,Action;Adventure,Adventure;Action;Horror,199,304
259190,Alone in the Dark: The New Nightmare,10/29/2013,Single-player,Action;Adventure,Adventure;Action;Horror,149,103
259320,Heli Heroes,11/1/2013,Single-player;Shared/Split Screen;Steam Trading Cards;Steam Cloud,Action;Casual,Action;Casual;Shoot 'Em Up,146,174
259340,Chicken Shoot Gold,11/1/2003,Single-player;Multi-player;Steam Trading Cards;Steam Cloud,Action;Casual;Indie,Action;Casual;Indie,139,108
259390,Ballpoint Universe - Infinite,12/17/2013,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Action;Indie,Indie;Action;Shoot 'Em Up,483,144
259410,Sneaky Sneaky,11/12/2014,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Casual;Indie;RPG;Strategy,Strategy;Casual;RPG,234,28
259450,Drifter,3/4/2014,Single-player;Partial Controller Support,Action;Indie;Simulation;Early Access,Early Access;Simulation;Indie,112,63
259470,Particulars,11/19/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie,Indie;Puzzle;Physics,55,25
259510,Shufflepuck Cantina Deluxe,12/6/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Sports,Sports;Indie;Action,415,75
259550,Hero of the Kingdom,11/14/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG,Casual;Adventure;Indie,2936,237
259570,EDEN STAR,1/30/2015,Single-player;Multi-player;Co-op;Partial Controller Support,Action;Adventure;Indie;Strategy;Early Access,Early Access;Survival;Base-Building,642,210
259600,Finding Teddy,12/3/2013,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;Indie;Point & Click,709,147
259620,3079 -- Block Action RPG,11/14/2013,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Trading Cards,Action;Indie;RPG,RPG;Indie;Action,231,231
259640,Guise Of The Wolf,1/24/2014,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,Indie;Werewolves;Adventure,66,133
259660,Void Destroyer,1/20/2015,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure;Indie;Simulation;Strategy,Strategy;Simulation;Action,196,112
259680,Tales of Maj'Eyal,12/12/2013,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Adventure;Indie;RPG,Rogue-like;RPG;Turn-Based,2748,133
259720,Fading Hearts,2/5/2014,Single-player,Adventure;Indie;Simulation,Visual Novel;Anime;Indie,137,68
259740,Nightmares from the Deep: The Cursed Heart,2/5/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Adventure;Hidden Object;Casual,1099,84
259810,Home Sheep Home 2,2/17/2014,Single-player;Steam Achievements;Steam Cloud;Commentary available,Action;Adventure;Casual;Indie,Indie;Casual;Puzzle,104,5
259830,Wooden Sen'SeY,12/5/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Platformer,62,48
259870,OMG Zombies!,2/13/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Strategy,Zombies;Action;Strategy,269,66
259890,Agricultural Simulator: Historical Farming,11/6/2013,Single-player;Steam Cloud,Simulation,Simulation;Agriculture,63,191
259910,Farming Giant,11/6/2013,Single-player;Steam Cloud,Simulation,Simulation;Agriculture,47,172
259940,YOU DON'T KNOW JACK Vol. 2,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,25,11
259960,YOU DON'T KNOW JACK Vol. 3,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,29,3
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,56,11
260000,YOU DON'T KNOW JACK MOVIES,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,28,12
260020,YOU DON'T KNOW JACK SPORTS,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie,11,9
260040,YOU DON'T KNOW JACK TELEVISION,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,21,6
260060,YOU DON'T KNOW JACK HEADRUSH,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie,25,8
260080,YOU DON'T KNOW JACK Vol. 6 The Lost Gold,11/5/2013,Single-player;Multi-player,Casual;Indie,Casual;Indie;Comedy,19,27
260130,Agarest: Generations of War Zero,4/17/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure;RPG;Strategy,Anime;JRPG;RPG,248,80
260160,The Last Tinker™: City of Colors,5/12/2014,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,Adventure;Indie;Action,496,110
260190,Marc Eckō's Getting Up: Contents Under Pressure,12/13/2013,Single-player;Partial Controller Support,Action;Adventure,Action;Adventure;Parkour,778,71
260210,Assassin’s Creed® Liberation HD,1/15/2014,Single-player,Action;Adventure,Action;Open World;Female Protagonist,952,698
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,6/25/2014,Single-player,Adventure,Atmospheric;Historical;World War I,15650,709
260250,Blood of the Werewolf,10/28/2013,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Platformer;Werewolves;Action,351,227
260270,Shadows: Price For Our Sins Bonus Edition,10/24/2013,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,106,77
260330,Flockers™,9/19/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Leaderboards;Includes level editor,Action;Indie;Strategy,Lemmings;Indie;Strategy,122,39
260380,Ninja Cats vs Samurai Dogs,2/21/2014,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Strategy,Strategy;Indie;Tower Defense,24,13
260410,Get Off My Lawn!,11/11/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Casual;Free to Play;Indie,Free to Play;Casual;Indie,1135,397
260430,The Four Kings Casino and Slots,6/1/2015,Online Multi-Player;MMO;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Valve Anti-Cheat enabled,Casual;Free to Play;Massively Multiplayer;Simulation,Massively Multiplayer;Free to Play;Casual,2056,948
260530,So Many Me,7/17/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Strategy,Indie;Action;Strategy,84,6
260550,Haunted,8/18/2014,Single-player;Steam Trading Cards,Adventure;Casual,Adventure;Casual;Point & Click,59,20
260570,Gray Matter,4/1/2014,Single-player;Steam Trading Cards,Adventure;Casual,Adventure;Point & Click;Female Protagonist,419,47
260650,Cold War,1/8/2014,Single-player,Action,Action;Stealth;Cold War,117,68
260690,Dark Fall: The Journal,12/3/2013,Single-player,Adventure,Adventure;Point & Click;Horror,108,37
260710,Dark Fall 2: Lights Out,12/3/2013,Single-player,Adventure,Adventure;Point & Click;Horror,34,16
260730,Desperados: Wanted Dead or Alive,11/20/2013,Single-player,Action;Strategy,Strategy;Western;Tactical,704,205
260750,Neighbours from Hell Compilation,11/7/2013,Single-player;Steam Cloud,Adventure;Casual,Comedy;Casual;Adventure,1639,51
260790,1001 Spikes,6/3/2014,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,Platformer;Indie;Action,455,103
260930,Emergency 2014,11/15/2013,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Simulation,Simulation;Strategy;RTS,122,102
261110,Killer is Dead - Nightmare Edition,5/23/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;Hack and Slash;Surreal,4940,1599
261180,Lethal League,8/27/2014,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Sports,Fighting;Local Multiplayer;2D Fighter,5196,346
261350,Steam Bandits: Outpost,1/14/2014,Single-player;Cross-Platform Multiplayer;Steam Achievements,Adventure;Casual;Indie;RPG;Early Access,Early Access;RPG;Adventure,35,29
261470,Distant Worlds: Universe,5/23/2014,Single-player;Steam Achievements,Simulation;Strategy,Strategy;4X;Space,885,267
261490,Bedlam,10/13/2015,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Stats,Action;Indie,Action;Indie;FPS,571,184
261510,Tesla Effect: A Tex Murphy Adventure,5/8/2014,Single-player,Adventure;Indie,Adventure;FMV;Detective,865,121
261530,Lifeless Planet Premier Edition,6/6/2014,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,Walking Simulator;Adventure;Atmospheric,2129,635
261640,Borderlands: The Pre-Sequel,10/16/2014,Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;RPG,Co-op;Action;FPS,16909,5076
261680,Journal,2/17/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie,Indie;Adventure;Female Protagonist,262,72
261700,Eryi's Action,11/19/2013,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Indie,Platformer;Indie;Anime,1086,152
261720,Holy Avatar vs. Maidens of the Dead,2/20/2014,Single-player;Steam Achievements,Adventure;Casual;Indie;RPG;Strategy,RPG;Indie;Casual,68,54
261740,Humans Must Answer,1/16/2014,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie,Indie;Action;Shoot 'Em Up,32,18
261760,Lichdom: Battlemage,8/26/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;RPG,Magic;RPG;Action,1400,1036
261880,Corporate Lifestyle Simulator,3/12/2014,Single-player;Full controller support,Action;Casual;Indie,Indie;Action;Zombies,478,94
261900,The Real Texas,7/12/2016,Single-player;Steam Achievements,Action;Adventure;Indie;RPG,RPG;Indie;Adventure,27,0
261920,Catzilla 4K - Advanced,2/28/2014,Single-player,Utilities,Benchmark;Utilities;Cats,48,69
261940,The Mysterious Cities of Gold,11/20/2013,Single-player;Partial Controller Support;Steam Leaderboards,Adventure;Casual;Indie,Adventure;Casual;Indie,62,24
261960,Cube & Star: An Arbitrary Love,2/14/2014,Single-player;Steam Achievements;Partial Controller Support;Stats,Adventure;Casual;Indie,Indie;Casual;Adventure,78,45
262000,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,10/15/2014,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud;Stats,Adventure,Adventure;Point & Click;Mystery,570,66
262060,Darkest Dungeon®,1/19/2016,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie;RPG;Strategy,Turn-Based Combat;RPG;Dungeon Crawler,41544,6741
262080,Iron Soul,2/26/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Action;Indie,Action;Indie;Sci-fi,9,46
262100,Trench Run,4/7/2016,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Partial Controller Support,Action;Casual;Indie,Action;Casual;Indie,47,41
262120,Toy Soldiers: Complete,2/17/2016,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie;Simulation;Strategy,Tower Defense;Action;Strategy,505,164
262150,Vanguard Princess,3/3/2014,Single-player;Local Multi-Player;Shared/Split Screen;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support,Sexual Content;Action;Casual;Indie,Anime;Fighting;2D Fighter,1975,773
262190,Zombeer,1/30/2015,Single-player;Steam Achievements;Full controller support,Action;Indie,Action;Indie;Nudity,134,36
262210,Last Knight: Rogue Rider Edition,10/3/2014,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud;Stats,Action;Adventure;Casual;Indie,Action;Adventure;Indie,164,36
262240,SUGURI,7/1/2014,Single-player;Partial Controller Support;Steam Cloud,Action;Indie,Anime;Bullet Hell;Action,125,19
262260,Jets'n'Guns Gold,2/5/2014,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie,Shoot 'Em Up;Great Soundtrack;Action,969,130
262280,Dungeons 2,4/24/2015,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG;Simulation;Strategy,Strategy;RPG;Management,3043,787
262300,Tsukumogami,5/31/2012,Single-player,Adventure;Indie;RPG,RPG;Indie;Adventure,33,17
262390,Cloudbuilt,3/20/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Action;Indie,Platformer;Parkour;Female Protagonist,703,122
262410,World of Guns: Gun Disassembly,5/21/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;In-App Purchases,Free to Play;Indie;Simulation,Free to Play;Simulation;Shooter,11178,2300
262450,Dead Man's Draw,2/6/2014,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Strategy,Strategy;Casual;Indie,316,52
262470,Rollers of the Realm,11/18/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Casual;Indie;RPG,Pinball;RPG;Puzzle,442,48
262490,Manga Maker Comipo,3/7/2014,Single-player,Animation & Modeling;Design & Illustration;Web Publishing,Anime;Design & Illustration;Animation & Modeling,424,130
262510,CRIMSON ROOM® DECADE,6/9/2016,Single-player;Steam Achievements,Adventure;Indie,Adventure;Indie;Horror,33,15
262550,Gunman Clive,1/3/2014,Single-player;Steam Achievements,Action;Indie,Indie;Action;Western,605,79
262590,Chuck's Challenge 3D,2/28/2014,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Stats;Includes level editor,Indie,Puzzle;Indie;Sokoban,146,23
262610,Liquid Rhythm,3/28/2014,Single-player,Audio Production,Audio Production;Music;Software,17,14
262630,Tom vs. The Armies of Hell,7/27/2016,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,Action;Adventure;Indie,13,3
