3997,Righteous Kill,2008,6,"Crime,Drama,Mystery,Thriller",101
3998,I Still See You,2018,5.8,"Fantasy,Horror,Sci-Fi,Thriller",98
3999,Men with Brooms,2002,5.7,"Comedy,Drama,Romance,Sport",102
4000,The Girl King,2015,5.9,"Biography,Drama,History,Romance",106
4001,Foxfire,1996,6.2,Drama,102
4002,WolfCop,2014,5.5,"Comedy,Horror",79
4003,Star Trek V: The Final Frontier,1989,5.5,"Action,Adventure,Fantasy,Sci-Fi,Thriller",107
4004,Pilgrimage,2017,5.8,"Action,Drama,History",96
4005,UglyDolls,2019,4.9,"Animation,Adventure,Comedy,Family,Fantasy,Musical",87
4006,Vita & Virginia,2019,5.7,"Biography,Drama,Romance",110
4007,Dementia,2015,5.1,"Horror,Thriller",75
4008,Acrimony,2018,5.8,"Drama,Romance,Thriller",120
4009,Afro Samurai: Resurrection,2009,7.2,"Animation,Action,Adventure,Drama,Fantasy,Sci-Fi",97
4010,Friday the 13th Part III,1982,5.7,"Horror,Thriller",95
4011,Fun in Acapulco,1963,5.9,"Comedy,Music",97
4012,Mad to Be Normal,2017,6,"Biography,Drama,History",106
4013,The Last Race,2018,5.9,"Drama,History,Sport",108
4014,Undrafted,2016,6.4,"Comedy,Drama,Sport",90
4015,2:22,2017,5.8,Sci-Fi,91
4016,The Cleanse,2018,5.3,"Comedy,Drama,Fantasy,Horror",81
4017,Take My Nose... Please!,2017,6.8,"Documentary,Comedy,History",92
4018,10x10,2018,5,Thriller,88
4019,Harry Benson: Shoot First,2016,7.3,Documentary,87
4020,The Reagan Show,2017,6.4,Documentary,74
4021,"Race for Your Life, Charlie Brown",1977,7.3,"Animation,Adventure,Comedy,Family",76
4022,Fairy Tail the Movie: Phoenix Priestess,2012,7.1,"Animation,Action,Adventure,Comedy,Drama,Fantasy",86
4023,Tiny Toon Adventures: How I Spent My Vacation,1992,8,"Animation,Adventure,Comedy,Family,Fantasy",79
4024,Proxy,2013,5.7,"Drama,Horror,Thriller",120
4025,Welcome to Mercy,2018,4.9,"Drama,Horror,Mystery,Thriller",103
4026,Permanent,2017,5.5,Comedy,93
4027,Terminal,2018,5.4,"Comedy,Drama,Romance",128
4028,Walking with the Enemy,2014,6.4,"Action,Drama,History,Romance,War",124
4029,Crash Pad,2017,5.7,Comedy,91
4030,Abduction,2011,5.1,"Action,Mystery,Thriller",106
4031,The Big Wedding,2013,5.6,"Comedy,Drama,Romance",89
4032,Spinning Man,2018,5.6,"Drama,Mystery,Thriller",100
4033,Golden Exits,2018,5.8,Drama,94
4034,Madea's Witness Protection,2012,4.9,"Comedy,Crime,Drama",114
4035,Playing It Cool,2014,6,"Comedy,Romance",94
4036,Greener Grass,2019,6.3,Comedy,95
4037,Errors of the Human Body,2012,5.3,"Drama,Horror,Mystery,Sci-Fi,Thriller",101
4038,Spaceship Earth,2020,6.5,Documentary,113
4039,The Quiet One,2019,6.4,"Documentary,Music",98
4040,The Pink Panther 2,2009,5.6,"Action,Adventure,Comedy,Crime,Family,Mystery",92
4041,Phoenix Forgotten,2017,5.3,"Horror,Mystery,Sci-Fi,Thriller",87
4042,The Duchess of Langeais,2007,6.5,"Drama,Music,Romance",137
4043,Texas Chainsaw 3D,2013,4.8,"Horror,Thriller",92
4044,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2018,6.5,Documentary,78
4045,American Folk,2018,6.1,"Drama,Musical",99
4046,Curvature,2017,4.8,"Mystery,Sci-Fi,Thriller",90
4047,The Alchemist Cookbook,2016,5.1,"Comedy,Drama,Horror",82
4048,"I, Frankenstein",2014,5.1,"Action,Fantasy,Sci-Fi",92
4049,Love After Love,2018,5.4,"Drama,Romance",91
4050,The Houses October Built,2014,5.2,"Horror,Thriller",91
4051,Free Willy 2: The Adventure Home,1995,5.1,"Adventure,Drama,Family",95
4052,11 Minutes,2015,5.6,"Drama,Thriller",81
4053,Running with the Devil,2019,5.4,"Crime,Drama,Thriller",100
4054,28 Hotel Rooms,2012,5.8,"Drama,Romance",82
4055,Bolden,2019,5.6,Drama,108
4056,The Monkey King 3,2018,5.5,"Action,Adventure,Family,Fantasy",114
4057,Getting Go: The Go Doc Project,2013,7,"Drama,Romance",91
4058,Sherlock Gnomes,2018,5.2,"Animation,Adventure,Comedy,Family,Fantasy,Mystery,Romance",86
4059,Batman & Bill,2017,8,"Documentary,Animation,Mystery",93
4060,Cruise,2018,5.3,"Drama,Romance",90
4061,Distorted,2018,4.9,"Crime,Mystery,Thriller",86
4062,The Numbers Station,2013,5.6,"Action,Thriller",89
4063,In a Relationship,2018,5.5,"Comedy,Drama",92
4064,The Female Brain,2017,5.7,Comedy,98
4065,Rags,2012,6.9,"Drama,Romance",30
4066,The Gardener,2017,6.9,Action,
4067,100 Streets,2016,5.7,Drama,93
4068,Legendary,2010,6.2,"Action,Adventure,Sci-Fi,Thriller",92
4069,And So It Goes,2014,5.8,"Comedy,Drama,Romance",94
4070,Chef Flynn,2018,6.7,Documentary,82
4071,6 Below: Miracle on the Mountain,2017,5.7,"Adventure,Biography,Drama,Sport,Thriller",98
4072,Back in Time,2015,6.3,"Documentary,Family,History",95
4073,Tamara,2005,5.1,"Drama,Fantasy,Horror,Thriller",98
4074,Grace Jones: Bloodlight and Bami,2017,6.2,"Documentary,Biography,Music",115
4075,Racer and the Jailbird,2017,6.3,"Crime,Drama,Romance",130
4076,Romeo & Juliet,2013,5.8,"Drama,Romance",118
4077,Time Freak,2018,5.8,"Comedy,Drama,Romance,Sci-Fi",104
4078,Who Let the Dogs Out,2019,8.2,Documentary,70
4079,The Cage Fighter,2018,5.8,"Documentary,Action,Drama",81
4080,Hollow in the Land,2017,5.6,"Drama,Mystery,Thriller",92
4081,Fun Size,2012,5.4,"Adventure,Comedy",86
4082,Black Gold,2011,6.7,"Action,Drama,History,War",130
4083,Long Time Coming: A 1955 Baseball Story,2017,7.4,"Documentary,History,Sport",87
4084,A Kind of Murder,2016,5.3,"Crime,Drama,Mystery,Thriller",95
4085,Barbie and the Three Musketeers,2009,6.1,"Animation,Family",81
4086,The Colony,2013,5.3,"Action,Comedy,Sci-Fi,Thriller",93
4087,Free Willy 3: The Rescue,1997,4.7,"Adventure,Drama,Family",86
4088,Black Cop,2017,5,Drama,91
4089,Vault,2019,5.4,"Action,Crime,Drama,History,Thriller",99
4090,Primal,2010,4.9,Action,97
4091,Dark Shadows: The Haunting of Collinwood,2009,8,"Drama,Fantasy,Horror",210
4092,Nobody's Fool,2018,4.8,"Comedy,Drama,Romance",110
4093,Bare,2015,5.3,"Drama,Romance",90
4094,Once Upon a Time in Venice,2017,5.3,"Action,Comedy",94
4095,Passage to Mars,2016,4.5,Adventure,94
4096,Mapplethorpe,2018,6.1,"Biography,Drama",102
4097,Gintama,2017,6.2,"Animation,Action,Comedy,Sci-Fi",
4098,Dr. Feelgood,2016,6.6,"Biography,Reality-TV",
4099,The Burden,2017,7,"Animation,Short,Comedy,Drama,Musical",15
4100,The Tomorrow Man,2019,5.7,"Drama,Romance",94
4101,Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,6,"Animation,Action,Adventure,Family,Fantasy",90
4102,Half Magic,2018,4.6,"Comedy,Romance",94
4103,Frank Serpico,2017,6.7,"Documentary,Biography",98
4104,Bangkok Dangerous,2008,5.4,"Action,Crime,Thriller",99
4105,XX/XY,2002,5.9,"Drama,Romance",91
4106,Girl Most Likely,2012,5.8,Comedy,103
4107,ma ma,2015,6.4,Drama,111
4108,Havana Motor Club,2015,7.3,"Documentary,Drama,Sport",80
4109,Knives and Skin,2019,5,Drama,111
4110,Body at Brighton Rock,2019,5.3,"Horror,Mystery,Thriller",87
4111,The Strange Ones,2018,5,"Drama,Thriller",81
4112,Legends of Oz: Dorothy's Return,2014,5.1,"Animation,Adventure,Family,Fantasy,Musical",88
4113,Naz & Maalik,2014,5.8,"Adventure,Comedy,Drama,Romance",86
4114,The Snow Queen 3: Fire and Ice,2016,6.2,"Animation,Adventure,Comedy,Family,Fantasy",89
4115,Black Rock,2012,4.7,"Horror,Thriller",83
4116,Loro 1,2018,6.7,"Biography,Drama",104
4117,Banking on Bitcoin,2016,6.6,"Documentary,History,News",90
4118,The Cokeville Miracle,2015,5.2,"Drama,Family,History,Mystery,Thriller",94
4119,Trevor Noah: You Laugh But It's True,2011,7.2,,
4120,The Ramen Girl,2008,6.3,"Comedy,Drama,Romance",102
4121,Saint,2010,5.5,"Comedy,Horror",85
4122,The Boost,1988,6.1,"Drama,Romance",95
4123,A Cinderella Christmas,2016,6.3,"Comedy,Romance",93
4124,Manglehorn,2015,5.6,Drama,97
4125,Matriarch,2018,5.4,"Horror,Thriller",91
4126,Neat: The Story of Bourbon,2018,7.4,Documentary,75
4127,Sheep & Wolves,2016,5.8,"Animation,Comedy,Family,Fantasy",85
4128,The Prince,2014,4.6,Drama,
4129,The Mountain,2019,5.5,Drama,106
4130,Dr. T & the Women,2000,4.6,"Comedy,Drama,Romance",122
4131,Assassination Tango,2002,5.8,"Crime,Drama,Romance,Thriller",114
4132,The Pagan King,2018,6.2,"Action,Drama,History,War",114
4133,Sneakerheadz,2015,6.4,Documentary,73
4134,Casa de los Babys,2003,6.3,Drama,95
4135,Trespassers,2019,5,"Horror,Thriller",88
4136,Tracktown,2017,5.5,"Drama,Sport",88
4137,Serena,2014,5.4,"Drama,History,Romance",109
4138,Barbie in A Mermaid Tale 2,2012,6,"Animation,Family",73
4139,Four Lovers,2010,5.6,Romance,103
4140,Barbie in 'A Christmas Carol',2008,6.3,"Animation,Family",76
4141,Stung,2015,5.1,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller",87
4142,Blind,2017,5.8,Drama,96
4143,Food Choices,2016,7.3,Documentary,91
4144,Dismissed,2017,5.7,"Drama,Horror,Thriller",87
4145,Trick,2019,5,Horror,100
4146,The Confessions,2016,6.1,"Drama,Mystery,Thriller",108
4147,Wakko's Wish,1999,7.2,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical",80
4148,K: Missing Kings,2014,7.1,"Animation,Action,Fantasy",73
4149,Sprung,1997,5,"Comedy,Romance",105
4150,Most Likely to Murder,2018,5.1,Comedy,90
4151,Liz in September,2014,5.9,"Drama,Romance",100
4152,Astral,2018,5.5,"Drama,Horror,Sci-Fi,Thriller",83
4153,Barbie: The Pearl Princess,2013,6.2,"Animation,Family",73
4154,Raze,2013,5.2,"Action,Drama,Horror",87
4155,A Teacher,2013,4.7,"Drama,Romance",75
4156,Hannie Caulder,1971,6.3,"Crime,Drama,Western",85
4157,Daylight's End,2016,5.4,"Action,Fantasy,Horror,Sci-Fi",105
4158,Passport to Paris,1999,5.3,"Family,Comedy",87
4159,Coffin Rock,2009,5.3,"Drama,Thriller",92
4160,The Thousand Faces of Dunjia,2017,5.4,"Action,Adventure,Fantasy",113
4161,Damascus Cover,2018,5.1,"Mystery,Thriller",93
4162,Wrinkles the Clown,2019,4.8,"Documentary,Comedy,Horror,Mystery",75
4163,Gator,1976,5.9,"Action,Crime,Drama",115
4164,Get Big,2017,6.3,"Comedy,Drama",86
4165,The Dinner,2017,4.5,Comedy,114
4166,Into the Ashes,2019,5.6,"Crime,Drama,Mystery,Thriller",98
4167,A Madea Family Funeral,2019,4.4,Comedy,109
4168,Barbie & Her Sisters in the Great Puppy Adventure,2015,6.3,"Animation,Adventure,Family",76
4169,Swindle,2013,6.3,"Action,Adventure,Comedy,Crime,Family",91
4170,Lemon,2017,4.6,"Comedy,Drama",83
4171,Breakup at a Wedding,2013,5.1,Comedy,85
4172,Radioflash,2019,5.9,"Drama,Sci-Fi,Thriller",103
4173,Action Point,2018,5.1,Comedy,85
4174,Strategic Air Command,1955,6.4,"Action,Drama,War",112
4175,The Treasure,2015,6.7,"Action,Adventure,Drama,Music",157
4176,Tyrel,2018,5.2,"Comedy,Drama",86
4177,Some Kind of Hero,1982,5.8,"Comedy,Crime,Drama,War",97
4178,The Houses October Built 2,2017,5.4,Horror,101
4179,Repentance,2014,4.9,"Drama,Horror,Thriller",90
4180,We Die Young,2019,5.3,"Action,Crime,Drama,Thriller",92
4181,Middle of Nowhere,2008,6.5,"Comedy,Drama,Romance",95
4182,The Layover,2017,4.7,"Comedy,Romance",88
4183,Ismael's Ghosts,2017,5.6,"Drama,Romance,Thriller",114
4184,The Challenge,2016,6.2,"Adventure,Game-Show,Reality-TV",30
4185,Ride,2018,4.7,"Action,Thriller",79
4186,Billboard Dad,1998,5.3,"Comedy,Family,Romance",92
4187,American Gun,2005,6.1,Drama,95
4188,Devil's Gate,2017,5.1,"Horror,Sci-Fi,Thriller",94
4189,Contracted: Phase II,2015,5.1,"Drama,Horror,Thriller",78
4190,Silent Tongue,1993,5.3,"Drama,Horror,Western",102
4191,Along Came the Devil,2018,3.9,"Drama,Horror,Thriller",89
4192,Status Update,2018,5.7,"Comedy,Fantasy,Romance",106
4193,Noma: My Perfect Storm,2015,6.2,Documentary,100
4194,Furry Vengeance,2010,3.8,"Comedy,Family",92
4195,Coastlines,2002,5.8,"Crime,Drama,Thriller",110
4196,Wounds,2019,4,"Drama,Horror,Mystery,Thriller",95
4197,Crawlers,2020,5.4,Horror,90
4198,Missing 411,2017,6.4,Documentary,98
4199,Affairs of State,2018,4.5,Drama,97
4200,A Score to Settle,2019,4.6,"Action,Crime,Drama,Thriller",103
4201,Almost Human,2013,4.6,"Action,Crime,Drama,Sci-Fi",60
4202,Making Plans for Lena,2009,6.1,Drama,105
4203,The Sweet Life,2017,6.2,"Comedy,Drama",174
4204,White Night Wedding,2008,6.7,"Comedy,Drama",96
4205,It Came from the Desert,2017,4.2,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller",90
4206,Ballet Now,2018,6.9,Documentary,74
4207,The Midnight Man,2016,4.8,"Action,Crime,Horror,Thriller",90
4208,The Taste of Money,2012,5.7,"Drama,Thriller",115
4209,Getaway,2013,4.4,"Action,Crime,Thriller",123
4210,Mass Effect: Paragon Lost,2012,5.9,"Animation,Action,Sci-Fi",84
4211,Trapped: The Alex Cooper Story,2019,6,"Biography,Drama",87
4212,All Around Us,2008,7.6,Documentary,
4213,Barbie Presents: Thumbelina,2009,5.7,"Animation,Family",75
4214,Madonna and the Breakfast Club,2019,6.6,"Documentary,Drama",105
4215,The Sound of Silence,2019,5.5,Drama,85
4216,Don't Go,2018,5.2,Mystery,91
4217,Ozzy,2016,5.2,"Animation,Adventure,Comedy,Family",90
4218,Tell Them Anything You Want: A Portrait of Maurice Sendak,2009,8,"Documentary,Short",39
4219,Breaking the Girls,2013,5.1,"Crime,Thriller",83
4220,"Literally, Right Before Aaron",2017,4.5,"Comedy,Drama",102
4221,Inside,2017,4.8,"Drama,Mystery,Thriller",97
4222,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014,5.6,"Animation,Action,Adventure,Comedy,Family,Fantasy",76
4223,The Simone Biles Story: Courage to Soar,2018,6.6,"Biography,Drama,Sport",86
4224,Pokémon the Movie: Hoopa and the Clash of Ages,2015,6,"Animation,Action,Adventure,Family,Fantasy",79
4225,Curious George 2: Follow That Monkey!,2009,5.6,"Animation,Family",80
4226,I'll Come Running,2008,6.8,"Drama,Romance",112
4227,Ron White: A Little Unprofessional,2012,7.4,Comedy,120
4228,Out of the Dark,2014,4.8,"Horror,Thriller",92
4229,The Sender,1982,6,"Drama,Horror,Sci-Fi,Thriller",91
4230,Santa Hunters,2014,4.5,"Comedy,Family",65
4231,Beers of Joy,2019,8.1,Documentary,118
4232,Every Other Holiday,2018,7.1,"Drama,Family,Romance",90
4233,The Swan Princess: The Mystery of the Enchanted Kingdom,1998,5.7,"Animation,Family,Fantasy,Mystery",71
4234,Blurt!,2018,5.9,"Action,Comedy,Family",52
4235,Eyes of an Angel,1991,5.4,Drama,95
4236,Good Time Max,2008,6.1,Drama,79
4237,Switching Goals,1999,5.1,Comedy,12
4238,F*&% the Prom,2017,4.2,"Comedy,Drama",92
4239,Higher Power,2018,5,"Action,Sci-Fi,Thriller",93
4240,Curious George: A Very Monkey Christmas,2009,6.4,"Animation,Adventure,Family",58
4241,Monogamy,2010,5,Drama,30
4242,Barbie: A Perfect Christmas,2011,5.7,"Animation,Family",74
4243,Bernie the Dolphin,2018,5,"Adventure,Comedy,Family",88
4244,The Château,2001,5.2,"Comedy,Drama,Romance",91
4245,The Other Man,2008,5.4,"Drama,Mystery,Thriller",88
4246,Above and Beyond: NASA's Journey to Tomorrow,2018,7.9,Documentary,90
4247,35 and Ticking,2011,5.6,"Comedy,Romance",104
4248,Naughty & Nice,2014,6,"Comedy,Romance",88
4249,Victoria Gotti: My Father's Daughter,2019,5.4,"Crime,Drama",86
4250,Respectable: The Mary Millington Story,2016,6.9,"Documentary,Biography",109
4251,Death Bell,2008,5.7,"Horror,Thriller",88
4252,We Are Columbine,2019,6.8,Documentary,83
4253,The Appeared,2008,6.1,Horror,120
4254,Dragon Age: Dawn of the Seeker,2012,5.8,"Animation,Action,Adventure,Fantasy",90
4255,Addicted to Sexting,2015,3.8,Documentary,80
4256,RoboGeisha,2009,5.3,"Action,Comedy,Sci-Fi",102
4257,Big Voice,2015,8,"Documentary,Biography,Family,Music,Musical",83
4258,Nina,2016,5.4,"Action,Crime,Drama,Thriller",109
4259,Josie,2018,5.2,"Drama,Thriller",100
4260,The Con Is On,2018,4.2,Comedy,90
4261,Feral,2018,4.6,"Action,Drama,Horror,Thriller",90
4262,Second Chance Christmas,2017,5.8,"Comedy,Drama,Romance",120
4263,Eve's Christmas,2004,6,"Comedy,Family",96
4264,A Guide to Second Date Sex,2019,5.3,"Comedy,Romance",98
4265,No Holds Barred,1989,4.4,"Action,Sport",93
4266,My Valentine,2020,4.4,"Comedy,Romance",90
4267,Killers Anonymous,2019,5.3,"Action,Crime,Mystery,Thriller",95
4268,Lewis Black: Old Yeller - Live at the Borgata,2013,7.4,"Documentary,Comedy",82
4269,The Reunion,2011,5.2,Comedy,94
4270,The Intended,2002,5.8,"Drama,Thriller",110
4271,Roller Dreams,2017,7.9,Documentary,82
4272,Midnight Kiss,2019,4.7,Horror,85
4273,Allure,2018,4.9,"Drama,Romance,Thriller",105
4274,Concrete Kids,2018,6.4,"Adventure,Family,Sport",82
4275,Into the Dark: I'm Just F*cking With You,2019,5.5,"Horror,Thriller",81
4276,Gilbert Gottfried: Dirty Jokes,2005,7.2,Comedy,50
4277,Catching Faith,2015,4.8,"Drama,Family,Sport",88
4278,Penumbra,2012,5.5,"Horror,Thriller",90
4279,Kill Order,2017,4.1,"Action,Sci-Fi",77
4280,Paper Covers Rock,2008,6.6,Drama,90
4281,Racetime,2018,5.5,"Animation,Adventure,Musical",89
4282,Margaret Atwood: A Word After a Word After a Word Is Power,2019,7.5,Documentary,93
4283,The Disappointments Room,2016,3.9,"Drama,Horror,Thriller",85
4284,Brad Paisley Thinks He's Special,2019,8.5,Music,
4285,Daphne & Velma,2018,4.2,"Action,Comedy,Crime,Horror,Mystery",72
4286,Albert,2016,6.4,"Animation,Action,Adventure,Comedy,Family",81
4287,The Eternal,1998,4.4,Horror,95
4288,Faintheart,2008,6.3,"Comedy,Drama,Romance",92
4289,Slumber,2017,4.7,Horror,84
4290,Telescope,2016,7.8,Documentary,30
4291,Tetsuo: The Bullet Man,2009,5.6,"Action,Horror,Sci-Fi",71
4292,Cover Versions,2018,5.4,"Music,Mystery,Thriller",87
4293,Warpath,1951,6.3,"Drama,Western",95
4294,"Good Morning, Killer",2011,5.1,"Crime,Drama,Mystery,Thriller",93
4295,Rosy,2018,4.7,"Comedy,Romance,Thriller",92
4296,Another Time,2018,4.5,"Adventure,Comedy,Romance,Sci-Fi",89
4297,Beyond Paradise,2015,5.7,"Drama,Romance",101
4298,Alive,2018,,"Adventure,Biography,Drama,Thriller",120
4299,Hide,2011,5.2,"Drama,Thriller",88
4300,Diary of a Hitman,1991,5.3,"Crime,Drama",90
4301,Hellions,2015,4.2,"Drama,Horror,Thriller",80
4302,Funke,2018,7.8,Documentary,89
4303,Backtrace,2018,3.7,"Action,Crime,Drama",92
4304,Where Do We Go from Here?,2018,6.5,"Comedy,Romance",82
4305,Narcopolis,2015,4.4,"Mystery,Sci-Fi,Thriller",96
4306,Angels in the Snow,2015,5.7,Family,90
4307,Crooked Hearts,1991,6,"Drama,Romance",113
4308,Sex Guaranteed,2017,4.8,Comedy,81
4309,Deck the Halls,2011,5.1,"Comedy,Family",93
4310,Ghost Team,2016,4.6,"Comedy,Thriller",83
4311,Crazy About Tiffany's,2016,5.7,Documentary,86
4312,Curious George: Royal Monkey,2019,5.8,"Animation,Adventure,Comedy,Family,Fantasy",86
4313,A Fairytale Christmas,2013,5.3,"Drama,Family,Romance",85
4314,Inside Out,2011,4.5,"Animation,Adventure,Comedy,Drama,Family,Fantasy",95
4315,Person to Person,2014,7,"Comedy,Drama",84
4316,Savage Youth,2018,5.2,"Crime,Drama",100
4317,Girlfriends of Christmas Past,2016,5.3,"Comedy,Romance",90
4318,My Santa,2013,5.5,Comedy,153
4319,Robo-Dog: Airborne,2017,4.8,Family,88
4320,More Barney songs,1999,5.8,"Family,Music",55
4321,Let's Be Evil,2016,4.2,"Horror,Sci-Fi,Thriller",82
4322,Dark Shadows: The Vampire Curse,2009,7.5,"Drama,Fantasy,Horror",210
4323,Rain,2006,5.7,"Action,Thriller",
4324,Urban Country,2018,4.8,"Comedy,Drama,Family",88
4325,The Swan Princess: A Royal Family Tale,2014,4.6,"Animation,Family,Fantasy,Musical",79
4326,Monkey Business: The Adventures of Curious George's Creators,2017,8.2,Documentary,81
4327,I Am Alone,2015,4.5,"Drama,Horror,Sci-Fi",88
4328,Julian Schnabel: A Private Portrait,2017,6.6,Documentary,84
4329,Brown Girl Begins,2018,3.6,"Fantasy,Sci-Fi",70
4330,Nothing Is Truer than Truth,2018,7.4,"Documentary,Biography,History",75
4331,Songbird,2018,4.1,Drama,95
4332,Robo-Dog,2015,4.4,"Family,Sci-Fi",87
4333,Unbanned: The Legend of AJ1,2018,7,Documentary,91
4334,A Man Alone,1955,6.4,"Crime,Drama,Film-Noir,Mystery",103
4335,D.L. Hughley: Reset,2012,6.7,"Documentary,Comedy",58
4336,Hornet's Nest,2012,4.7,"Crime,Drama",90
4337,All About E,2015,4.8,"Comedy,Drama,Romance",96
4338,The Dark Side of The Sun,2017,7.7,"Drama,Romance",101
4339,This One's for the Ladies,2018,4.8,Documentary,82
4340,Bad Roomies,2015,5.1,Comedy,93
4341,Random Tropical Paradise,2017,4.4,Comedy,101
4342,Delivered,2020,5.7,"Crime,Thriller",90
4343,Last Flight,2014,3,"Action,Horror,Thriller",86
4344,The Remains,2016,3.7,"Horror,Thriller",85
4345,Beneath the Darkness,2012,4.5,"Horror,Sci-Fi",80
4346,The Box,2018,5.7,"Drama,Fantasy,Mystery,Sci-Fi,Thriller",115
4347,In the Radiant City,2016,5.5,Drama,95
4348,Against the Wild II: Survive the Serengeti,2016,4.6,Adventure,91
4349,Bigfoot Girl,2019,2.8,Documentary,75
4350,The Eagle and the Hawk,1950,6,"Action,Drama,War",73
4351,A Mermaid's Tale,2017,4.8,"Adventure,Drama,Family",92
4352,Beyond the Comfort Zone - 13 Countries to K2,2018,6.2,"Documentary,Adventure",90
4353,Kill Thy Neighbor,2019,4.5,"Drama,Thriller",90
4354,Back to Christmas,2014,5.7,"Drama,Fantasy,Romance",86
4355,PawParazzi,2019,4.1,Family,97
4356,A Cam Life,2018,4.9,Documentary,77
4357,Broken Star,2018,4.3,Thriller,90
4358,Knights of the Damned,2017,2.5,"Action,Fantasy,Horror",84
4359,Monsters at Large,2018,5.3,Family,91
4360,9/11: 15 years later,2016,0,Documentary,60
4361,Cannabis Evolution,2019,7.3,Documentary,70
4362,Sharp Edges,1986,6.9,Documentary,52
4363,Ricochet,2011,4.6,"Action,Crime,Drama,Thriller",102
4364,The Quest of Alain Ducasse,2017,5.7,Documentary,84
4365,Benjamin,2019,3.3,"Comedy,Romance",85
4366,A Fairly Odd Christmas,2012,4.6,"Animation,Comedy,Family,Fantasy",68
4367,EuroTrump,2017,6.8,Documentary,92
4368,Holly's Holiday,2012,5.5,"Comedy,Fantasy,Romance",85
4369,"A Fairly Odd Movie: Grow Up, Timmy Turner!",2011,4,"Animation,Comedy,Family,Fantasy",48
4370,Fan Girl,2015,4.7,"Comedy,Family,Music",100
4371,The Man Who Used to Be Me,2000,4.9,"Sci-Fi,Thriller",88
4372,So This Is Christmas,2013,4.2,"Comedy,Drama,Family,Romance",115
4373,Santee,1973,5.8,Western,93
4374,His and Her Christmas,2005,5.4,"Comedy,Drama,Romance",89
4375,Air Strike,2018,3.2,"Action,Adventure,Drama,War",120
4376,The School,2018,3.8,"Horror,Thriller",86
4377,No Way Out,2015,4.5,"Action,Crime,Drama,Mystery,Romance,Thriller",114
4378,Cherry Pop,2017,4.4,"Comedy,Musical",79
4379,Treasure Hounds,2017,3.8,Family,88
4380,Amy Winehouse - A Last Goodbye,2011,6.3,,
4381,I Love You Both,2017,4.2,"Comedy,Drama",90
4382,24 Hour Love,2013,3.8,Drama,98
4383,Pony Express,1953,5.9,"Romance,Western",60
4384,Bob The Builder: Can We Fix It?,2004,,,44
4385,After Darkness,2019,3.6,"Drama,Family,Sci-Fi,Thriller",98
4386,Hunting JonBenet's Killer: The Untold Story,2019,6.1,Drama,
4387,Barney's Night Before Christmas,1999,5.1,Family,57
4388,The Unauthorized Saved by the Bell Story,2014,4.6,"Biography,Comedy,Drama",88
4389,10.0 Earthquake,2014,3.4,"Action,Adventure,Drama,Sci-Fi,Thriller",88
4390,Rodeo and Juliet,2015,4.6,"Short,Western",
4391,The Age of Reason,2014,6.2,"Comedy,Romance",97
4392,Hot Guys with Guns,2013,5.6,"Action,Comedy,Romance,Thriller",105
4393,Richard The Lionheart,2013,2.3,"Action,Adventure",100
4394,Crimes of Fashion,2004,4.8,Comedy,90
4395,A.R.C.H.I.E. 2: Mission Impawsible,2018,5,Family,82
4396,The Armstrong Tapes,2019,6.8,Documentary,44
4397,The Overbrook Brothers,2009,6.4,"Comedy,Drama",92
4398,"Michael Jackson: Life, Death and Legacy",2012,6.1,Documentary,75
4399,Playin' for Love,2015,6.1,Comedy,84
4400,Thomas & Friends: Songs from the Station,2005,,,
4401,Step Dogs,2013,4.5,"Comedy,Family",82
4402,Danny Roane: First Time Director,2006,4.5,Comedy,83
4403,Against the Clock,2019,2.6,Thriller,102
4404,Night of the Living Dead 3D,2007,3.1,Horror,80
4405,The Row,2018,3.3,"Horror,Thriller",85
4406,Law of the Lawless,1964,6.1,"Action,Crime,Drama",750
4407,The Tall Stranger,1957,6.3,Western,81
4408,Pegasus: Pony With a Broken Wing,2019,3.9,Family,86
4409,Billy the Kid,2013,2.2,"Biography,Drama,Western",122
4410,LeapFrog Letter Factory Adventures: Amazing Word Explorers,2015,,"Animation,Short,Family",38
4411,Where We Go from Here,2019,4.4,Drama,90
4412,My Dad Is Scrooge,2014,4.4,"Comedy,Family",87
4413,LeapFrog: Adventures in Shapeville Park,2013,6.2,Short,35
4414,12 Dog Days Till Christmas,2014,4.8,Family,90
4415,The Lonely Man,1957,6.5,"Drama,Western",88
4416,Cartels,2016,3.9,"Action,Crime,Mystery,Thriller",95
4417,Asmodexia,2014,4.6,Horror,81
4418,The Push,2018,6.6,Comedy,
4419,The Swan Princess Christmas,2012,3.7,"Animation,Family,Fantasy,Musical",83
4420,The Coolest Guy Movie Ever: The Return to the Scene of The Great Escape,2018,5.2,Documentary,58
4421,LeapFrog: The Magnificent Museum of Opposite Words,2013,7,,68
4422,Dust 2 Glory,2017,5.7,Action,98
4423,Gary Owen: I Agree With Myself,2015,5.1,Comedy,75
4424,Leapfrog: Letter Factory Adventures - The Letter Machine Rescue Team,2014,5.9,"Short,Family",34
